raceId,year,round,circuitId,name,date,time,url,driverId,grid,position,datetime,ls_driver_points,ls_constructor_points,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5
1033,2020.0,3.0,11.0,Hungarian Grand Prix,2020-07-19,13:10:00,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,840.0,3.0,3,2020-07-19,21.0,73.0,17.0,7.0,19.0,13.0,12.0,9.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,832.0,7.0,4,2020-08-02,96.0,145.0,6.0,9.0,9.0,5.0,10.0,3.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,8.0,16.0,4,2020-08-02,43.0,57.0,8.0,15.0,11.0,13.0,4.0,11.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,154.0,17.0,4,2020-08-02,8.0,28.0,13.0,16.0,13.0,15.0,13.0,15.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,822.0,2.0,4,2020-08-02,326.0,739.0,2.0,3.0,2.0,1.0,4.0,1.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,1.0,1.0,1,2020-08-02,413.0,739.0,1.0,1.0,1.0,4.0,1.0,7.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,840.0,6.0,3,2020-08-02,21.0,73.0,13.0,4.0,7.0,19.0,13.0,12.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,842.0,11.0,3,2020-08-02,95.0,85.0,4.0,15.0,7.0,18.0,2.0,16.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,839.0,9.0,3,2020-08-02,5.0,10.0,7.0,14.0,8.0,15.0,11.0,9.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,817.0,8.0,3,2020-08-02,54.0,91.0,7.0,8.0,8.0,11.0,6.0,6.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,844.0,4.0,2,2020-08-02,264.0,504.0,3.0,11.0,2.0,3.0,18.0,4.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,830.0,3.0,2,2020-08-02,278.0,417.0,5.0,2.0,3.0,2.0,1.0,3.0
1034,2020.0,4.0,9.0,British Grand Prix,2020-08-02,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,20.0,10.0,3,2020-08-02,240.0,504.0,16.0,6.0,10.0,5.0,17.0,2.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,832.0,12.0,4,2020-08-09,96.0,145.0,13.0,13.0,9.0,9.0,5.0,10.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,817.0,5.0,4,2020-08-09,54.0,91.0,4.0,4.0,8.0,8.0,11.0,6.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,8.0,20.0,4,2020-08-09,43.0,57.0,17.0,17.0,15.0,11.0,13.0,4.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,154.0,13.0,4,2020-08-09,8.0,28.0,16.0,16.0,16.0,13.0,15.0,13.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,20.0,11.0,4,2020-08-09,240.0,504.0,10.0,10.0,6.0,10.0,5.0,17.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,842.0,7.0,4,2020-08-09,95.0,85.0,7.0,7.0,15.0,7.0,18.0,2.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,826.0,16.0,3,2020-08-09,37.0,85.0,9.0,12.0,10.0,12.0,9.0,10.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,839.0,14.0,3,2020-08-09,5.0,10.0,6.0,6.0,14.0,8.0,15.0,11.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,807.0,3.0,3,2020-08-09,37.0,91.0,10.0,12.0,15.0,9.0,10.0,10.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,840.0,6.0,3,2020-08-09,21.0,73.0,9.0,9.0,4.0,7.0,19.0,13.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,844.0,8.0,3,2020-08-09,264.0,504.0,3.0,3.0,11.0,2.0,3.0,18.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,822.0,1.0,2,2020-08-09,326.0,739.0,11.0,11.0,3.0,2.0,1.0,4.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,1.0,2.0,2,2020-08-09,413.0,739.0,1.0,1.0,1.0,1.0,4.0,1.0
1035,2020.0,5.0,9.0,70th Anniversary Grand Prix,2020-08-09,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,830.0,4.0,1,2020-08-09,278.0,417.0,2.0,2.0,2.0,3.0,2.0,1.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,839.0,15.0,4,2020-08-16,5.0,10.0,5.0,8.0,6.0,14.0,8.0,15.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,8.0,14.0,4,2020-08-16,43.0,57.0,14.0,15.0,17.0,15.0,11.0,13.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,825.0,16.0,4,2020-08-16,20.0,28.0,7.0,10.0,12.0,14.0,11.0,18.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,841.0,20.0,4,2020-08-16,14.0,57.0,16.0,17.0,17.0,14.0,9.0,15.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,154.0,17.0,4,2020-08-16,8.0,28.0,10.0,16.0,16.0,16.0,13.0,15.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,826.0,12.0,4,2020-08-16,37.0,85.0,9.0,10.0,12.0,10.0,12.0,9.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,817.0,13.0,4,2020-08-16,54.0,91.0,12.0,14.0,4.0,8.0,8.0,11.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,842.0,10.0,3,2020-08-16,95.0,85.0,6.0,11.0,7.0,15.0,7.0,18.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,830.0,3.0,2,2020-08-16,278.0,417.0,3.0,1.0,2.0,2.0,3.0,2.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,822.0,2.0,2,2020-08-16,326.0,739.0,2.0,3.0,11.0,3.0,2.0,1.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,840.0,5.0,3,2020-08-16,21.0,73.0,11.0,6.0,9.0,4.0,7.0,19.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,1.0,1.0,1,2020-08-16,413.0,739.0,1.0,2.0,1.0,1.0,1.0,4.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,832.0,7.0,3,2020-08-16,96.0,145.0,8.0,13.0,13.0,9.0,9.0,5.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,20.0,11.0,3,2020-08-16,240.0,504.0,4.0,12.0,10.0,6.0,10.0,5.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,848.0,6.0,3,2020-08-16,92.0,417.0,11.0,5.0,8.0,5.0,4.0,13.0
1036,2020.0,6.0,4.0,Spanish Grand Prix,2020-08-16,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,815.0,4.0,3,2020-08-16,52.0,73.0,15.0,7.0,6.0,6.0,7.0,9.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,20.0,14.0,4,2020-08-30,240.0,504.0,4.0,7.0,12.0,10.0,6.0,10.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,825.0,20.0,4,2020-08-30,20.0,28.0,12.0,15.0,10.0,12.0,14.0,11.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,154.0,17.0,4,2020-08-30,8.0,28.0,13.0,19.0,16.0,16.0,16.0,13.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,844.0,13.0,4,2020-08-30,264.0,504.0,1.0,4.0,3.0,11.0,2.0,3.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,8.0,16.0,4,2020-08-30,43.0,57.0,16.0,14.0,15.0,17.0,15.0,11.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,826.0,11.0,4,2020-08-30,37.0,85.0,7.0,12.0,10.0,12.0,10.0,12.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,815.0,8.0,3,2020-08-30,52.0,73.0,6.0,5.0,7.0,6.0,6.0,7.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,822.0,2.0,2,2020-08-30,326.0,739.0,3.0,3.0,3.0,11.0,3.0,2.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,830.0,3.0,2,2020-08-30,278.0,417.0,3.0,2.0,1.0,2.0,2.0,3.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,817.0,4.0,3,2020-08-30,54.0,91.0,14.0,11.0,14.0,4.0,8.0,8.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,839.0,6.0,3,2020-08-30,5.0,10.0,6.0,13.0,8.0,6.0,14.0,8.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,1.0,1.0,1,2020-08-30,413.0,739.0,2.0,1.0,2.0,1.0,1.0,1.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,846.0,10.0,3,2020-08-30,49.0,145.0,11.0,9.0,5.0,13.0,5.0,3.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,842.0,12.0,3,2020-08-30,95.0,85.0,9.0,9.0,11.0,7.0,15.0,7.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,840.0,9.0,3,2020-08-30,21.0,73.0,10.0,4.0,6.0,9.0,4.0,7.0
1037,2020.0,7.0,13.0,Belgian Grand Prix,2020-08-30,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,848.0,5.0,3,2020-08-30,92.0,417.0,5.0,8.0,5.0,8.0,5.0,4.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,154.0,16.0,4,2020-09-06,8.0,28.0,16.0,15.0,19.0,16.0,16.0,16.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,841.0,18.0,4,2020-09-06,14.0,57.0,9.0,16.0,17.0,17.0,14.0,9.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,848.0,9.0,4,2020-09-06,92.0,417.0,6.0,6.0,8.0,5.0,8.0,5.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,847.0,19.0,4,2020-09-06,0.0,1.0,14.0,17.0,18.0,12.0,18.0,16.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,8.0,14.0,4,2020-09-06,43.0,57.0,15.0,12.0,14.0,15.0,17.0,15.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,815.0,4.0,3,2020-09-06,52.0,73.0,7.0,10.0,5.0,7.0,6.0,6.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,826.0,11.0,3,2020-09-06,37.0,85.0,12.0,11.0,12.0,10.0,12.0,10.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,839.0,12.0,3,2020-09-06,5.0,10.0,7.0,5.0,13.0,8.0,6.0,14.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,1.0,1.0,3,2020-09-06,413.0,739.0,3.0,1.0,1.0,2.0,1.0,1.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,817.0,7.0,3,2020-09-06,54.0,91.0,4.0,4.0,11.0,14.0,4.0,8.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,822.0,2.0,3,2020-09-06,326.0,739.0,2.0,2.0,3.0,3.0,11.0,3.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,846.0,6.0,3,2020-09-06,49.0,145.0,10.0,7.0,9.0,5.0,13.0,5.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,840.0,8.0,2,2020-09-06,21.0,73.0,12.0,9.0,4.0,6.0,9.0,4.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,832.0,3.0,2,2020-09-06,96.0,145.0,9.0,6.0,13.0,13.0,9.0,9.0
1038,2020.0,8.0,14.0,Italian Grand Prix,2020-09-06,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,842.0,10.0,1,2020-09-06,95.0,85.0,11.0,8.0,9.0,11.0,7.0,15.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,20.0,14.0,4,2020-09-27,240.0,504.0,3.0,13.0,7.0,12.0,10.0,6.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,8.0,19.0,4,2020-09-27,43.0,57.0,13.0,13.0,12.0,14.0,15.0,17.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,846.0,8.0,4,2020-09-27,49.0,145.0,8.0,4.0,7.0,9.0,5.0,13.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,154.0,16.0,4,2020-09-27,8.0,28.0,11.0,12.0,15.0,19.0,16.0,16.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,825.0,18.0,4,2020-09-27,20.0,28.0,9.0,17.0,15.0,10.0,12.0,14.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,841.0,17.0,4,2020-09-27,14.0,57.0,15.0,16.0,16.0,17.0,17.0,14.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,826.0,11.0,3,2020-09-27,37.0,85.0,12.0,9.0,11.0,12.0,10.0,12.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,842.0,9.0,3,2020-09-27,95.0,85.0,14.0,1.0,8.0,9.0,11.0,7.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,839.0,7.0,3,2020-09-27,5.0,10.0,9.0,8.0,5.0,13.0,8.0,6.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,844.0,10.0,3,2020-09-27,264.0,504.0,3.0,14.0,4.0,3.0,11.0,2.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,817.0,5.0,3,2020-09-27,54.0,91.0,6.0,6.0,4.0,11.0,14.0,4.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,815.0,4.0,3,2020-09-27,52.0,73.0,7.0,10.0,10.0,5.0,7.0,6.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,1.0,1.0,2,2020-09-27,413.0,739.0,1.0,7.0,1.0,1.0,2.0,1.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,830.0,2.0,2,2020-09-27,278.0,417.0,4.0,3.0,2.0,1.0,2.0,2.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,822.0,3.0,1,2020-09-27,326.0,739.0,2.0,5.0,2.0,3.0,3.0,11.0
1040,2020.0,10.0,71.0,Russian Grand Prix,2020-09-27,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,848.0,15.0,3,2020-09-27,92.0,417.0,5.0,15.0,6.0,8.0,5.0,8.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,8.0,19.0,4,2020-10-11,43.0,57.0,2.0,14.0,13.0,12.0,14.0,15.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,20.0,11.0,4,2020-10-11,240.0,504.0,1.0,13.0,13.0,7.0,12.0,10.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,154.0,16.0,3,2020-10-11,8.0,28.0,3.0,17.0,12.0,15.0,19.0,16.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,807.0,20.0,3,2020-10-11,37.0,91.0,10.0,7.0,12.0,15.0,9.0,10.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,815.0,9.0,3,2020-10-11,52.0,73.0,8.0,4.0,10.0,10.0,5.0,7.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,817.0,6.0,2,2020-10-11,54.0,91.0,12.0,5.0,6.0,4.0,11.0,14.0
1041,2020.0,11.0,20.0,Eifel Grand Prix,2020-10-11,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,1.0,2.0,1,2020-10-11,413.0,739.0,5.0,3.0,7.0,1.0,1.0,2.0
1043,2020.0,13.0,21.0,Emilia Romagna Grand Prix,2020-11-01,12:10:00,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,8.0,18.0,3,2020-11-01,43.0,57.0,5.0,12.0,14.0,13.0,12.0,14.0
1044,2020.0,14.0,5.0,Turkish Grand Prix,2020-11-15,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,8.0,8.0,4,2020-11-15,43.0,57.0,9.0,9.0,12.0,14.0,13.0,12.0
1044,2020.0,14.0,5.0,Turkish Grand Prix,2020-11-15,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,20.0,11.0,2,2020-11-15,240.0,504.0,1.0,11.0,13.0,13.0,7.0,12.0
1044,2020.0,14.0,5.0,Turkish Grand Prix,2020-11-15,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,815.0,3.0,2,2020-11-15,52.0,73.0,14.0,4.0,4.0,10.0,10.0,5.0
1044,2020.0,14.0,5.0,Turkish Grand Prix,2020-11-15,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,1.0,6.0,1,2020-11-15,413.0,739.0,4.0,1.0,3.0,7.0,1.0,1.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,8.0,17.0,4,2020-11-29,43.0,57.0,7.0,15.0,9.0,12.0,14.0,13.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,20.0,11.0,4,2020-11-29,240.0,504.0,5.0,3.0,11.0,13.0,13.0,7.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,847.0,14.0,4,2020-11-29,0.0,1.0,15.0,14.0,17.0,18.0,12.0,18.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,825.0,18.0,4,2020-11-29,20.0,28.0,13.0,12.0,17.0,15.0,10.0,12.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,815.0,5.0,4,2020-11-29,52.0,73.0,10.0,2.0,4.0,4.0,10.0,10.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,841.0,16.0,4,2020-11-29,14.0,57.0,11.0,11.0,16.0,16.0,17.0,17.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,826.0,10.0,4,2020-11-29,37.0,85.0,12.0,8.0,9.0,11.0,12.0,10.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,832.0,15.0,3,2020-11-29,96.0,145.0,11.0,2.0,6.0,13.0,13.0,9.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,839.0,7.0,3,2020-11-29,5.0,10.0,10.0,7.0,8.0,5.0,13.0,8.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,1.0,1.0,1,2020-11-29,413.0,739.0,1.0,1.0,1.0,3.0,7.0,1.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,830.0,3.0,2,2020-11-29,278.0,417.0,4.0,2.0,3.0,2.0,1.0,2.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,848.0,4.0,2,2020-11-29,92.0,417.0,9.0,10.0,15.0,6.0,8.0,5.0
1045,2020.0,15.0,3.0,Bahrain Grand Prix,2020-11-29,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,844.0,12.0,3,2020-11-29,264.0,504.0,3.0,6.0,14.0,4.0,3.0,11.0
