grid,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5,ls_constructor_points,ls_driver_points,position
8.0,14.0,8.0,6.0,6.0,12.0,8.0,24.0,7.0,3
11.0,6.0,4.0,4.0,8.0,7.0,6.0,18.0,15.0,3
6.0,11.0,9.0,5.0,11.0,11.0,6.0,21.0,11.0,3
2.0,3.0,2.0,4.0,3.0,4.0,4.0,73.0,31.0,4
10.0,8.0,6.0,8.0,6.0,6.0,12.0,24.0,7.0,3
7.0,2.0,5.0,6.0,4.0,3.0,1.0,118.0,49.0,3
3.0,1.0,1.0,2.0,2.0,3.0,1.0,147.0,102.0,3
5.0,7.0,3.0,3.0,2.0,6.0,3.0,73.0,42.0,2
1.0,8.0,1.0,1.0,1.0,1.0,1.0,118.0,69.0,1
12.0,2.0,7.0,1.0,8.0,6.0,2.0,24.0,16.0,3
13.0,7.0,4.0,9.0,5.0,11.0,11.0,21.0,11.0,3
2.0,1.0,1.0,1.0,1.0,1.0,1.0,118.0,69.0,2
7.0,4.0,3.0,5.0,8.0,8.0,4.0,30.0,17.0,3
11.0,6.0,7.0,7.0,1.0,8.0,6.0,24.0,16.0,3
14.0,10.0,9.0,10.0,6.0,5.0,14.0,5.0,0.0,3
5.0,5.0,2.0,3.0,3.0,2.0,6.0,73.0,42.0,2
1.0,11.0,4.0,1.0,2.0,2.0,3.0,147.0,102.0,3
5.0,10.0,13.0,2.0,4.0,3.0,4.0,73.0,31.0,3
6.0,2.0,4.0,3.0,5.0,8.0,8.0,30.0,17.0,2
7.0,8.0,3.0,2.0,3.0,3.0,2.0,73.0,42.0,3
3.0,1.0,9.0,4.0,1.0,2.0,2.0,147.0,102.0,1
17.0,15.0,7.0,9.0,10.0,6.0,5.0,5.0,0.0,3
2.0,2.0,2.0,1.0,1.0,1.0,1.0,118.0,69.0,3
16.0,10.0,8.0,7.0,9.0,10.0,6.0,5.0,0.0,3
6.0,2.0,4.0,3.0,2.0,3.0,3.0,73.0,42.0,2
4.0,2.0,3.0,4.0,3.0,5.0,8.0,30.0,17.0,2
9.0,5.0,10.0,6.0,8.0,6.0,6.0,24.0,7.0,3
10.0,4.0,6.0,4.0,9.0,5.0,11.0,21.0,11.0,3
12.0,1.0,9.0,7.0,3.0,7.0,9.0,147.0,45.0,3
3.0,3.0,1.0,9.0,4.0,1.0,2.0,147.0,102.0,1
8.0,1.0,5.0,5.0,6.0,4.0,3.0,118.0,49.0,4
13.0,13.0,7.0,7.0,10.0,5.0,6.0,5.0,5.0,4
10.0,8.0,4.0,10.0,6.0,8.0,6.0,24.0,7.0,3
12.0,7.0,9.0,9.0,7.0,3.0,7.0,147.0,45.0,3
11.0,6.0,8.0,4.0,4.0,8.0,7.0,18.0,15.0,3
5.0,4.0,6.0,13.0,2.0,4.0,3.0,73.0,31.0,3
6.0,10.0,4.0,4.0,10.0,5.0,5.0,21.0,10.0,3
3.0,5.0,2.0,4.0,3.0,2.0,3.0,73.0,42.0,3
4.0,2.0,1.0,1.0,9.0,4.0,1.0,147.0,102.0,2
1.0,3.0,5.0,2.0,1.0,1.0,1.0,118.0,69.0,2
18.0,11.0,10.0,12.0,10.0,11.0,13.0,1.0,1.0,4
10.0,9.0,9.0,4.0,10.0,6.0,8.0,24.0,7.0,3
13.0,3.0,8.0,9.0,9.0,7.0,3.0,147.0,45.0,3
11.0,5.0,5.0,6.0,4.0,9.0,5.0,21.0,11.0,3
12.0,5.0,5.0,7.0,7.0,1.0,8.0,24.0,16.0,3
7.0,8.0,7.0,8.0,4.0,4.0,8.0,18.0,15.0,3
4.0,2.0,6.0,6.0,13.0,2.0,4.0,73.0,31.0,3
5.0,2.0,3.0,3.0,4.0,3.0,5.0,30.0,17.0,2
3.0,1.0,3.0,1.0,1.0,9.0,4.0,147.0,102.0,2
2.0,1.0,2.0,5.0,2.0,1.0,1.0,118.0,69.0,1
2.0,8.0,6.0,7.0,8.0,4.0,4.0,11.0,7.0,3
9.0,7.0,7.0,5.0,7.0,7.0,1.0,15.0,13.0,3
10.0,4.0,4.0,6.0,6.0,13.0,2.0,68.0,21.0,3
6.0,5.0,3.0,3.0,3.0,4.0,3.0,49.0,31.0,2
14.0,7.0,5.0,4.0,4.0,10.0,5.0,70.0,11.0,4
9.0,1.0,1.0,2.0,5.0,2.0,1.0,175.0,97.0,4
22.0,5.0,11.0,7.0,7.0,10.0,5.0,5.0,5.0,4
18.0,9.0,10.0,8.0,7.0,9.0,10.0,5.0,0.0,4
2.0,3.0,2.0,3.0,1.0,1.0,9.0,70.0,59.0,3
12.0,2.0,13.0,5.0,5.0,6.0,4.0,49.0,18.0,3
13.0,7.0,10.0,8.0,9.0,9.0,7.0,11.0,4.0,3
6.0,2.0,4.0,2.0,4.0,3.0,2.0,68.0,47.0,3
4.0,4.0,3.0,3.0,3.0,3.0,4.0,49.0,31.0,3
5.0,6.0,5.0,7.0,5.0,7.0,7.0,15.0,13.0,2
3.0,3.0,4.0,4.0,6.0,6.0,13.0,68.0,21.0,2
19.0,11.0,2.0,11.0,12.0,16.0,16.0,10.0,5.0,4
11.0,3.0,6.0,4.0,2.0,4.0,3.0,68.0,47.0,3
12.0,6.0,2.0,4.0,4.0,6.0,6.0,68.0,21.0,3
7.0,5.0,16.0,5.0,4.0,4.0,10.0,70.0,11.0,2
8.0,9.0,7.0,10.0,8.0,9.0,9.0,11.0,4.0,3
22.0,5.0,18.0,10.0,8.0,7.0,9.0,5.0,0.0,4
3.0,2.0,5.0,2.0,3.0,1.0,1.0,70.0,59.0,2
9.0,4.0,2.0,16.0,5.0,4.0,4.0,70.0,11.0,2
2.0,6.0,8.0,6.0,7.0,8.0,4.0,11.0,7.0,1
8.0,8.0,4.0,3.0,3.0,3.0,3.0,49.0,31.0,3
12.0,2.0,11.0,2.0,11.0,12.0,16.0,10.0,5.0,3
4.0,9.0,3.0,5.0,7.0,5.0,7.0,15.0,13.0,3
14.0,6.0,7.0,6.0,4.0,2.0,4.0,68.0,47.0,3
2.0,1.0,2.0,5.0,2.0,3.0,1.0,70.0,59.0,1
15.0,7.0,3.0,2.0,16.0,5.0,4.0,70.0,11.0,2
12.0,1.0,8.0,3.0,5.0,7.0,5.0,15.0,13.0,3
14.0,5.0,13.0,11.0,7.0,7.0,10.0,5.0,5.0,3
10.0,9.0,9.0,5.0,6.0,4.0,9.0,22.0,14.0,2
17.0,3.0,6.0,2.0,4.0,4.0,6.0,68.0,21.0,3
13.0,11.0,3.0,14.0,6.0,11.0,9.0,10.0,5.0,4
11.0,5.0,3.0,3.0,2.0,16.0,5.0,70.0,11.0,4
4.0,2.0,5.0,7.0,6.0,4.0,2.0,68.0,47.0,2
7.0,1.0,1.0,2.0,5.0,2.0,3.0,70.0,59.0,3
10.0,2.0,4.0,7.0,10.0,8.0,9.0,11.0,4.0,3
12.0,6.0,4.0,8.0,3.0,5.0,7.0,15.0,13.0,2
5.0,5.0,6.0,4.0,3.0,3.0,3.0,49.0,31.0,3
2.0,4.0,1.0,8.0,6.0,7.0,8.0,11.0,7.0,3
6.0,3.0,9.0,6.0,2.0,4.0,4.0,68.0,21.0,3
18.0,6.0,14.0,3.0,14.0,6.0,11.0,10.0,5.0,3
10.0,4.0,2.0,4.0,8.0,3.0,5.0,15.0,13.0,4
15.0,1.0,17.0,1.0,2.0,5.0,2.0,175.0,97.0,3
13.0,7.0,5.0,4.0,7.0,10.0,8.0,11.0,4.0,3
8.0,3.0,3.0,5.0,7.0,6.0,4.0,68.0,47.0,2
5.0,4.0,10.0,13.0,5.0,5.0,6.0,49.0,18.0,3
1.0,5.0,4.0,1.0,2.0,5.0,2.0,70.0,59.0,1
17.0,1.0,9.0,17.0,1.0,2.0,5.0,175.0,97.0,4
2.0,10.0,8.0,1.0,8.0,6.0,7.0,11.0,7.0,2
5.0,9.0,12.0,3.0,3.0,2.0,16.0,70.0,11.0,2
1.0,1.0,1.0,4.0,1.0,2.0,5.0,70.0,59.0,1
9.0,6.0,7.0,10.0,13.0,5.0,5.0,49.0,18.0,3
14.0,7.0,5.0,5.0,4.0,7.0,10.0,11.0,4.0,3
8.0,3.0,2.0,3.0,5.0,7.0,6.0,68.0,47.0,3
11.0,2.0,5.0,2.0,3.0,5.0,7.0,68.0,47.0,2
6.0,5.0,7.0,7.0,10.0,13.0,5.0,49.0,18.0,3
12.0,1.0,12.0,9.0,17.0,1.0,2.0,175.0,97.0,3
1.0,13.0,10.0,9.0,6.0,2.0,4.0,68.0,21.0,1
13.0,1.0,6.0,12.0,9.0,17.0,1.0,175.0,97.0,3
6.0,2.0,2.0,5.0,2.0,3.0,5.0,68.0,47.0,3
4.0,4.0,1.0,1.0,4.0,1.0,2.0,70.0,59.0,2
3.0,2.0,8.0,6.0,12.0,9.0,17.0,175.0,97.0,2
9.0,3.0,6.0,2.0,5.0,2.0,3.0,68.0,47.0,4
20.0,7.0,11.0,18.0,10.0,8.0,7.0,5.0,0.0,3
7.0,3.0,1.0,10.0,9.0,6.0,2.0,68.0,21.0,3
1.0,9.0,2.0,1.0,1.0,4.0,1.0,70.0,59.0,3
10.0,4.0,8.0,5.0,5.0,4.0,7.0,11.0,4.0,2
20.0,8.0,10.0,11.0,18.0,10.0,8.0,5.0,0.0,4
9.0,5.0,2.0,8.0,6.0,12.0,9.0,175.0,97.0,4
19.0,7.0,5.0,13.0,11.0,7.0,7.0,5.0,5.0,4
3.0,1.0,4.0,2.0,1.0,1.0,4.0,70.0,59.0,1
11.0,7.0,3.0,8.0,5.0,5.0,4.0,11.0,4.0,3
1.0,2.0,1.0,1.0,4.0,1.0,1.0,175.0,78.0,3
7.0,4.0,2.0,8.0,1.0,8.0,6.0,11.0,7.0,2
2.0,4.0,11.0,6.0,2.0,5.0,2.0,68.0,47.0,3
13.0,6.0,10.0,14.0,3.0,14.0,6.0,10.0,5.0,3
17.0,13.0,3.0,12.0,3.0,3.0,2.0,70.0,11.0,3
15.0,6.0,8.0,1.0,10.0,9.0,6.0,68.0,21.0,3
11.0,5.0,2.0,9.0,5.0,6.0,4.0,22.0,14.0,4
5.0,3.0,7.0,6.0,4.0,3.0,3.0,49.0,31.0,3
9.0,1.0,1.0,4.0,2.0,1.0,1.0,70.0,59.0,3
4.0,7.0,5.0,1.0,1.0,4.0,1.0,175.0,78.0,3
2.0,3.0,3.0,2.0,8.0,1.0,8.0,11.0,7.0,2
1.0,2.0,8.0,11.0,6.0,2.0,5.0,68.0,47.0,2
6.0,6.0,4.0,7.0,7.0,10.0,13.0,49.0,18.0,1
18.0,9.0,9.0,10.0,14.0,3.0,14.0,10.0,5.0,4
7.0,2.0,6.0,8.0,1.0,10.0,9.0,68.0,21.0,3
10.0,2.0,2.0,8.0,11.0,6.0,2.0,68.0,47.0,2
7.0,9.0,7.0,6.0,8.0,1.0,10.0,68.0,21.0,3
15.0,10.0,7.0,10.0,6.0,10.0,8.0,15.0,2.0,3
2.0,1.0,5.0,5.0,1.0,1.0,4.0,175.0,78.0,1
16.0,7.0,4.0,3.0,8.0,5.0,5.0,11.0,4.0,3
13.0,4.0,13.0,2.0,8.0,6.0,12.0,175.0,97.0,3
20.0,10.0,11.0,5.0,13.0,11.0,7.0,5.0,5.0,3
2.0,2.0,6.0,1.0,4.0,2.0,1.0,70.0,59.0,1
17.0,1.0,8.0,13.0,2.0,8.0,6.0,175.0,97.0,4
11.0,8.0,1.0,4.0,7.0,7.0,10.0,49.0,18.0,3
5.0,4.0,4.0,7.0,6.0,8.0,1.0,68.0,21.0,3
8.0,10.0,7.0,4.0,3.0,8.0,5.0,11.0,4.0,3
7.0,3.0,2.0,2.0,8.0,11.0,6.0,68.0,47.0,3
4.0,3.0,9.0,7.0,6.0,4.0,3.0,49.0,31.0,3
3.0,4.0,10.0,3.0,12.0,3.0,3.0,70.0,11.0,2
6.0,6.0,3.0,3.0,2.0,8.0,1.0,11.0,7.0,2
19.0,7.0,14.0,10.0,11.0,18.0,10.0,5.0,0.0,4
10.0,10.0,5.0,2.0,2.0,8.0,11.0,68.0,47.0,4
3.0,6.0,2.0,3.0,3.0,2.0,8.0,11.0,7.0,3
8.0,5.0,8.0,4.0,7.0,6.0,8.0,68.0,21.0,3
5.0,3.0,4.0,9.0,7.0,6.0,4.0,49.0,31.0,1
9.0,9.0,11.0,2.0,4.0,8.0,3.0,15.0,13.0,3
7.0,4.0,3.0,10.0,3.0,12.0,3.0,70.0,11.0,3
14.0,8.0,6.0,7.0,4.0,3.0,8.0,11.0,4.0,3
1.0,3.0,1.0,4.0,9.0,7.0,6.0,63.0,27.0,1
21.0,5.0,7.0,11.0,2.0,4.0,8.0,21.0,16.0,3
4.0,2.0,1.0,5.0,5.0,1.0,1.0,123.0,81.0,3
8.0,3.0,5.0,3.0,10.0,3.0,12.0,102.0,24.0,3
6.0,8.0,6.0,2.0,3.0,3.0,2.0,123.0,42.0,2
2.0,1.0,10.0,1.0,4.0,7.0,7.0,63.0,36.0,2
10.0,1.0,11.0,8.0,13.0,2.0,8.0,9.0,7.0,3
1.0,4.0,1.0,1.0,4.0,9.0,7.0,63.0,27.0,1
14.0,7.0,8.0,6.0,7.0,4.0,3.0,16.0,15.0,4
6.0,16.0,4.0,5.0,3.0,10.0,3.0,102.0,24.0,3
10.0,1.0,5.0,1.0,5.0,5.0,1.0,123.0,81.0,3
3.0,9.0,3.0,6.0,2.0,3.0,3.0,123.0,42.0,3
4.0,5.0,1.0,6.0,1.0,4.0,2.0,102.0,78.0,2
2.0,10.0,2.0,10.0,1.0,4.0,7.0,63.0,36.0,2
15.0,6.0,13.0,5.0,2.0,2.0,8.0,67.0,36.0,3
15.0,8.0,9.0,7.0,11.0,2.0,4.0,21.0,16.0,4
6.0,5.0,5.0,3.0,6.0,2.0,3.0,123.0,42.0,3
9.0,1.0,8.0,11.0,8.0,13.0,2.0,9.0,7.0,3
1.0,7.0,2.0,2.0,10.0,1.0,4.0,63.0,36.0,3
11.0,7.0,9.0,13.0,5.0,2.0,2.0,67.0,36.0,3
4.0,2.0,8.0,4.0,5.0,3.0,10.0,102.0,24.0,2
3.0,5.0,1.0,1.0,1.0,4.0,9.0,63.0,27.0,2
2.0,3.0,3.0,1.0,6.0,1.0,4.0,102.0,78.0,1
14.0,4.0,13.0,2.0,9.0,5.0,6.0,6.0,6.0,3
13.0,8.0,15.0,9.0,7.0,11.0,2.0,21.0,16.0,4
14.0,9.0,10.0,11.0,5.0,13.0,11.0,2.0,2.0,3
12.0,5.0,5.0,9.0,13.0,5.0,2.0,67.0,36.0,3
8.0,1.0,9.0,5.0,3.0,6.0,2.0,123.0,42.0,3
6.0,11.0,7.0,5.0,1.0,5.0,5.0,123.0,81.0,3
4.0,3.0,3.0,8.0,4.0,5.0,3.0,102.0,24.0,2
7.0,1.0,8.0,8.0,11.0,8.0,13.0,9.0,7.0,3
3.0,2.0,1.0,3.0,1.0,6.0,1.0,102.0,78.0,2
1.0,4.0,6.0,2.0,2.0,10.0,1.0,63.0,36.0,1
14.0,3.0,6.0,5.0,9.0,13.0,5.0,67.0,36.0,3
12.0,2.0,11.0,15.0,9.0,7.0,11.0,21.0,16.0,4
13.0,8.0,5.0,9.0,5.0,3.0,6.0,123.0,42.0,3
10.0,1.0,4.0,7.0,5.0,1.0,5.0,123.0,81.0,3
9.0,7.0,10.0,13.0,2.0,9.0,5.0,6.0,6.0,3
3.0,4.0,2.0,1.0,3.0,1.0,6.0,102.0,78.0,2
2.0,6.0,1.0,6.0,2.0,2.0,10.0,63.0,36.0,2
1.0,7.0,2.0,1.0,1.0,1.0,4.0,63.0,27.0,1
7.0,5.0,11.0,8.0,6.0,7.0,4.0,16.0,15.0,3
9.0,3.0,7.0,11.0,8.0,6.0,7.0,16.0,15.0,3
15.0,2.0,10.0,8.0,8.0,11.0,8.0,9.0,7.0,3
4.0,1.0,3.0,2.0,1.0,3.0,1.0,102.0,78.0,3
11.0,5.0,10.0,6.0,5.0,9.0,13.0,67.0,36.0,4
12.0,10.0,5.0,7.0,10.0,6.0,10.0,9.0,2.0,3
8.0,5.0,9.0,10.0,11.0,5.0,13.0,2.0,2.0,3
1.0,6.0,1.0,2.0,1.0,1.0,1.0,63.0,27.0,1
7.0,3.0,3.0,3.0,8.0,4.0,5.0,102.0,24.0,2
6.0,2.0,6.0,4.0,7.0,5.0,1.0,123.0,81.0,3
19.0,8.0,6.0,5.0,7.0,10.0,6.0,9.0,2.0,3
13.0,2.0,5.0,10.0,13.0,2.0,9.0,6.0,6.0,3
8.0,3.0,3.0,3.0,3.0,8.0,4.0,102.0,24.0,2
3.0,1.0,10.0,3.0,2.0,1.0,3.0,102.0,78.0,1
16.0,7.0,16.0,11.0,15.0,9.0,7.0,21.0,16.0,4
19.0,10.0,4.0,9.0,10.0,11.0,5.0,2.0,2.0,4
8.0,2.0,8.0,5.0,9.0,5.0,3.0,123.0,42.0,4
14.0,9.0,5.0,5.0,10.0,13.0,2.0,6.0,6.0,3
9.0,9.0,2.0,2.0,6.0,7.0,3.0,33.0,20.0,3
13.0,8.0,7.0,7.0,11.0,8.0,6.0,16.0,15.0,3
11.0,5.0,12.0,10.0,6.0,5.0,9.0,67.0,36.0,3
3.0,7.0,2.0,1.0,6.0,2.0,2.0,63.0,36.0,3
5.0,4.0,10.0,6.0,4.0,7.0,5.0,123.0,81.0,3
1.0,5.0,1.0,1.0,2.0,1.0,1.0,63.0,27.0,2
4.0,3.0,3.0,3.0,3.0,3.0,8.0,102.0,24.0,2
2.0,1.0,1.0,10.0,3.0,2.0,1.0,102.0,78.0,1
10.0,7.0,9.0,2.0,2.0,6.0,7.0,33.0,20.0,3
1.0,3.0,3.0,1.0,1.0,2.0,1.0,63.0,27.0,2
2.0,2.0,1.0,1.0,10.0,3.0,2.0,102.0,78.0,1
3.0,1.0,4.0,10.0,6.0,4.0,7.0,123.0,81.0,3
18.0,8.0,8.0,7.0,7.0,11.0,8.0,16.0,15.0,3
11.0,1.0,7.0,4.0,10.0,6.0,4.0,123.0,81.0,3
4.0,6.0,1.0,1.0,1.0,10.0,3.0,102.0,78.0,2
14.0,2.0,6.0,2.0,1.0,6.0,2.0,63.0,36.0,2
15.0,7.0,8.0,10.0,8.0,8.0,11.0,9.0,7.0,3
16.0,7.0,11.0,16.0,11.0,15.0,9.0,21.0,16.0,4
17.0,9.0,13.0,4.0,9.0,10.0,11.0,2.0,2.0,4
9.0,2.0,3.0,1.0,1.0,1.0,10.0,102.0,78.0,3
5.0,8.0,7.0,8.0,10.0,8.0,8.0,9.0,7.0,3
8.0,11.0,5.0,9.0,2.0,2.0,6.0,33.0,20.0,3
6.0,9.0,2.0,3.0,3.0,3.0,3.0,102.0,24.0,3
10.0,8.0,15.0,8.0,5.0,9.0,5.0,123.0,42.0,3
11.0,6.0,7.0,12.0,10.0,6.0,5.0,67.0,36.0,3
1.0,3.0,2.0,3.0,1.0,1.0,2.0,63.0,27.0,1
2.0,5.0,2.0,6.0,2.0,1.0,6.0,63.0,36.0,2
3.0,3.0,6.0,7.0,4.0,10.0,6.0,123.0,81.0,2
4.0,2.0,4.0,7.0,8.0,10.0,8.0,9.0,7.0,3
6.0,1.0,3.0,6.0,7.0,4.0,10.0,123.0,81.0,2
15.0,3.0,8.0,8.0,7.0,7.0,11.0,16.0,15.0,3
11.0,11.0,10.0,7.0,12.0,10.0,6.0,67.0,36.0,3
1.0,4.0,1.0,2.0,3.0,1.0,1.0,63.0,27.0,3
7.0,5.0,9.0,15.0,8.0,5.0,9.0,123.0,42.0,3
3.0,4.0,5.0,3.0,1.0,1.0,1.0,102.0,78.0,1
2.0,2.0,2.0,2.0,6.0,2.0,1.0,63.0,36.0,2
20.0,5.0,15.0,11.0,16.0,11.0,15.0,21.0,16.0,4
2.0,4.0,2.0,2.0,2.0,6.0,2.0,63.0,36.0,3
16.0,7.0,9.0,6.0,5.0,7.0,10.0,9.0,2.0,3
9.0,3.0,5.0,9.0,15.0,8.0,5.0,123.0,42.0,3
10.0,8.0,7.0,10.0,7.0,12.0,10.0,67.0,36.0,2
3.0,13.0,4.0,4.0,7.0,8.0,10.0,9.0,7.0,1
13.0,13.0,10.0,5.0,5.0,10.0,13.0,6.0,6.0,3
12.0,3.0,4.0,5.0,9.0,15.0,8.0,123.0,42.0,3
14.0,1.0,1.0,4.0,4.0,7.0,8.0,9.0,7.0,3
8.0,2.0,3.0,7.0,10.0,7.0,12.0,67.0,36.0,3
3.0,9.0,6.0,1.0,2.0,3.0,1.0,63.0,27.0,3
5.0,8.0,8.0,2.0,3.0,3.0,3.0,102.0,24.0,2
1.0,6.0,1.0,5.0,3.0,1.0,1.0,102.0,78.0,1
11.0,4.0,7.0,5.0,9.0,2.0,2.0,33.0,20.0,3
5.0,3.0,7.0,2.0,2.0,2.0,6.0,63.0,36.0,2
3.0,8.0,4.0,6.0,1.0,2.0,3.0,63.0,27.0,1
7.0,3.0,7.0,4.0,5.0,9.0,15.0,123.0,42.0,3
2.0,6.0,2.0,8.0,2.0,3.0,3.0,102.0,24.0,3
1.0,2.0,1.0,1.0,5.0,3.0,1.0,102.0,78.0,2
15.0,6.0,12.0,15.0,11.0,16.0,11.0,21.0,16.0,4
12.0,5.0,10.0,10.0,5.0,5.0,10.0,6.0,6.0,4
11.0,2.0,5.0,3.0,7.0,10.0,7.0,67.0,36.0,3
10.0,8.0,6.0,1.0,4.0,4.0,7.0,9.0,7.0,3
9.0,1.0,3.0,3.0,6.0,7.0,4.0,123.0,81.0,3
4.0,13.0,8.0,7.0,5.0,9.0,2.0,33.0,20.0,3
16.0,10.0,14.0,13.0,4.0,9.0,10.0,2.0,2.0,4
11.0,6.0,10.0,8.0,8.0,7.0,7.0,16.0,15.0,3
10.0,7.0,6.0,8.0,7.0,5.0,9.0,33.0,20.0,3
12.0,5.0,10.0,5.0,3.0,7.0,10.0,67.0,36.0,3
5.0,2.0,5.0,7.0,4.0,5.0,9.0,123.0,42.0,3
8.0,11.0,9.0,6.0,1.0,4.0,4.0,9.0,7.0,3
3.0,10.0,3.0,7.0,2.0,2.0,2.0,63.0,36.0,2
4.0,3.0,4.0,2.0,8.0,2.0,3.0,102.0,24.0,2
2.0,4.0,1.0,4.0,6.0,1.0,2.0,63.0,27.0,1
13.0,7.0,12.0,12.0,15.0,11.0,16.0,21.0,16.0,4
3.0,2.0,2.0,1.0,1.0,5.0,3.0,133.0,86.0,3
5.0,3.0,5.0,5.0,7.0,4.0,5.0,38.0,17.0,2
6.0,4.0,2.0,4.0,2.0,8.0,2.0,133.0,47.0,1
1.0,1.0,1.0,1.0,4.0,6.0,1.0,156.0,100.0,1
8.0,5.0,2.0,5.0,5.0,7.0,4.0,38.0,17.0,2
4.0,3.0,8.0,2.0,1.0,1.0,5.0,133.0,86.0,2
12.0,3.0,11.0,12.0,12.0,15.0,11.0,1.0,0.0,3
6.0,8.0,1.0,2.0,4.0,2.0,8.0,133.0,47.0,3
19.0,9.0,14.0,14.0,13.0,4.0,9.0,6.0,3.0,3
12.0,7.0,10.0,10.0,8.0,8.0,7.0,10.0,1.0,3
22.0,10.0,10.0,11.0,14.0,8.0,14.0,10.0,5.0,3
13.0,6.0,7.0,10.0,5.0,3.0,7.0,10.0,9.0,3
16.0,4.0,8.0,6.0,8.0,7.0,5.0,33.0,16.0,3
8.0,10.0,4.0,9.0,6.0,1.0,4.0,34.0,20.0,3
6.0,5.0,11.0,10.0,10.0,5.0,5.0,5.0,4.0,2
2.0,1.0,3.0,3.0,7.0,2.0,2.0,156.0,56.0,2
3.0,2.0,2.0,8.0,2.0,1.0,1.0,133.0,86.0,1
5.0,2.0,3.0,11.0,10.0,10.0,5.0,5.0,4.0,3
9.0,2.0,5.0,8.0,6.0,8.0,7.0,33.0,16.0,3
6.0,4.0,3.0,2.0,5.0,5.0,7.0,38.0,17.0,3
1.0,1.0,1.0,1.0,1.0,4.0,6.0,156.0,100.0,2
4.0,3.0,5.0,1.0,2.0,4.0,2.0,133.0,47.0,2
2.0,10.0,1.0,2.0,8.0,2.0,1.0,133.0,86.0,1
13.0,9.0,5.0,5.0,8.0,6.0,8.0,33.0,16.0,3
16.0,10.0,7.0,14.0,14.0,13.0,4.0,6.0,3.0,3
11.0,4.0,4.0,4.0,9.0,6.0,1.0,34.0,20.0,3
9.0,9.0,13.0,6.0,12.0,9.0,11.0,1.0,1.0,3
10.0,11.0,9.0,6.0,5.0,6.0,16.0,34.0,14.0,3
2.0,12.0,2.0,5.0,1.0,2.0,4.0,133.0,47.0,3
4.0,3.0,1.0,1.0,2.0,8.0,2.0,133.0,86.0,2
3.0,2.0,2.0,3.0,3.0,7.0,2.0,156.0,56.0,2
1.0,1.0,3.0,1.0,1.0,1.0,4.0,156.0,100.0,1
4.0,7.0,2.0,2.0,3.0,3.0,7.0,156.0,56.0,3
21.0,8.0,8.0,10.0,11.0,14.0,8.0,10.0,5.0,3
15.0,11.0,6.0,11.0,12.0,12.0,15.0,1.0,0.0,3
18.0,9.0,5.0,9.0,6.0,5.0,7.0,6.0,3.0,3
10.0,5.0,10.0,10.0,10.0,8.0,8.0,10.0,1.0,3
3.0,3.0,4.0,2.0,5.0,1.0,2.0,133.0,47.0,2
7.0,2.0,9.0,5.0,5.0,8.0,6.0,33.0,16.0,2
2.0,5.0,1.0,3.0,1.0,1.0,1.0,156.0,100.0,1
6.0,4.0,4.0,3.0,2.0,5.0,5.0,38.0,17.0,4
14.0,3.0,1.0,1.0,3.0,1.0,1.0,156.0,100.0,2
20.0,13.0,10.0,8.0,10.0,11.0,14.0,10.0,5.0,3
1.0,10.0,9.0,3.0,11.0,10.0,10.0,5.0,4.0,2
16.0,16.0,5.0,9.0,6.0,5.0,6.0,34.0,14.0,3
6.0,1.0,3.0,1.0,1.0,2.0,8.0,133.0,86.0,3
5.0,15.0,11.0,4.0,3.0,2.0,5.0,38.0,17.0,1
8.0,10.0,6.0,13.0,6.0,12.0,9.0,1.0,1.0,3
3.0,11.0,9.0,6.0,11.0,12.0,12.0,1.0,0.0,3
17.0,2.0,3.0,4.0,2.0,5.0,1.0,133.0,47.0,3
3.0,4.0,7.0,2.0,2.0,3.0,3.0,156.0,56.0,1
10.0,2.0,6.0,7.0,10.0,5.0,3.0,10.0,9.0,4
17.0,5.0,2.0,9.0,5.0,5.0,8.0,33.0,16.0,3
11.0,9.0,5.0,10.0,10.0,10.0,8.0,10.0,1.0,4
4.0,3.0,6.0,3.0,4.0,2.0,5.0,133.0,47.0,2
15.0,4.0,8.0,9.0,6.0,11.0,12.0,1.0,0.0,4
5.0,8.0,1.0,11.0,4.0,3.0,2.0,38.0,17.0,3
6.0,6.0,7.0,4.0,4.0,9.0,6.0,34.0,20.0,3
8.0,6.0,4.0,5.0,9.0,6.0,5.0,34.0,14.0,2
7.0,4.0,3.0,9.0,3.0,11.0,10.0,5.0,4.0,3
14.0,8.0,7.0,6.0,13.0,6.0,12.0,1.0,1.0,3
6.0,8.0,12.0,5.0,10.0,10.0,10.0,10.0,1.0,4
2.0,2.0,1.0,7.0,2.0,2.0,3.0,156.0,56.0,2
11.0,7.0,5.0,7.0,4.0,4.0,9.0,34.0,20.0,3
13.0,10.0,9.0,7.0,6.0,13.0,6.0,1.0,1.0,3
16.0,13.0,6.0,5.0,9.0,6.0,5.0,6.0,3.0,3
4.0,3.0,4.0,1.0,11.0,4.0,3.0,38.0,17.0,3
1.0,1.0,2.0,1.0,1.0,3.0,1.0,156.0,100.0,2
3.0,4.0,2.0,6.0,3.0,4.0,2.0,133.0,47.0,1
12.0,4.0,7.0,2.0,9.0,5.0,5.0,33.0,16.0,4
17.0,4.0,14.0,12.0,5.0,10.0,10.0,10.0,1.0,4
21.0,10.0,14.0,6.0,7.0,10.0,5.0,10.0,9.0,3
13.0,11.0,5.0,10.0,10.0,7.0,4.0,33.0,17.0,3
